date_time,open,high,low,close
2013-07-29 09:15,21896.12,21908.19,21749.69,21820.12
2013-07-29 10:15,21817.1,21953.35,21817.1,21857.58
2013-07-29 11:15,21860.2,21863.19,21825.92,21843.6
2013-07-29 12:15,21846.21,21847.72,21815.8,21832.92
2013-07-29 13:15,21832.92,21853.66,21814.22,21826.02
2013-07-29 14:15,21828.35,21888.33,21806.28,21870.93
2013-07-29 15:15,21870.63,21905.36,21845.95,21850.15
2013-07-30 09:15,21870.14,21925.66,21839.76,21893.81
2013-07-30 10:15,21882.72,22033.21,21849.36,22008.53
2013-07-30 11:15,22008.82,22024.85,21981.73,21996.32
2013-07-30 12:15,22004.89,22008.15,21912.15,21925.89
2013-07-30 13:15,21932.04,21954.8,21895.32,21907.87
2013-07-30 14:15,21917.54,21920.65,21860.44,21920.65
2013-07-30 15:15,21930.66,21977.51,21912.19,21953.96
2013-07-31 09:15,21888.8,22070.14,21888.8,21995.71
2013-07-31 10:15,21999.67,22044.22,21988.76,22017.98
2013-07-31 11:15,22017.86,22036.21,21994.54,22002.24
2013-07-31 12:15,22001.16,22021.69,21989.86,22008.69
2013-07-31 13:15,22004.09,22014.98,21931.5,21935.94
2013-07-31 14:15,21937.4,21941.35,21892.73,21916.69
2013-07-31 15:15,21919.83,21920.74,21853.44,21883.66
2013-08-01 09:15,22025.75,22152.06,22025.75,22123.57
2013-08-01 10:15,22128.54,22143.43,22024.33,22028.71
2013-08-01 11:15,22030.28,22039.54,21983.15,22010.27
2013-08-01 12:15,22019.59,22049.94,22015.26,22028.75
2013-08-01 13:15,22029.56,22041.06,21998.02,22025.69
2013-08-01 14:15,22026.12,22063.38,22008.7,22052.83
2013-08-01 15:15,22050.18,22098.59,22019.1,22088.79
2013-08-02 09:15,22264.77,22291.41,22186.48,22202.34
2013-08-02 10:15,22201.13,22236.58,22171.07,22212.21
2013-08-02 11:15,22215.74,22223.91,22193.11,22212.62
2013-08-02 12:15,22216.13,22216.13,22185.91,22192.66
2013-08-02 13:15,22194.57,22231.08,22175.05,22179.61
2013-08-02 14:15,22179.98,22214.09,22172.42,22184.55
2013-08-02 15:15,22185.47,22200.81,22136.78,22190.97
2013-08-05 09:15,22273.82,22273.82,22193.67,22241.75
2013-08-05 10:15,22244.31,22250.03,22201.75,22212.33
2013-08-05 11:15,22212.33,22239.13,22201.8,22226.96
2013-08-05 12:15,22226.59,22242.12,22226.59,22240.74
2013-08-05 13:15,22243.9,22255.88,22215.36,22223.72
2013-08-05 14:15,22223.42,22235.84,22209.37,22231.09
2013-08-05 15:15,22229.2,22234.91,22207.75,22222.01
2013-08-06 09:15,22000.94,22000.94,21849.06,21856.81
2013-08-06 10:15,21852.91,21881.63,21807.96,21880.8
2013-08-06 11:15,21883.49,21899.86,21856.33,21877.2
2013-08-06 12:15,21872.28,21888.18,21866.86,21876.75
2013-08-06 13:15,21875.26,21975.51,21871.86,21957.21
2013-08-06 14:15,21957.8,22012.51,21950.37,21952.09
2013-08-06 15:15,21956.51,21958.79,21898.04,21923.7
2013-08-07 09:15,21756.47,21901.46,21756.47,21865.44
2013-08-07 10:15,21867.24,21888.88,21831.88,21870.22
2013-08-07 11:15,21869.94,21891.89,21856.47,21861.3
2013-08-07 12:15,21860.34,21864.32,21842.58,21847.81
2013-08-07 13:15,21848.17,21851.59,21684.14,21720.23
2013-08-07 14:15,21720.14,21738.2,21626.64,21636.21
2013-08-07 15:15,21635.51,21646.55,21571.15,21588.84
2013-08-08 09:15,21697.87,21785.69,21669.07,21695.85
2013-08-08 10:15,21695.85,21747.92,21653.54,21718.57
2013-08-08 11:15,21716.07,21771.04,21713.95,21755.23
2013-08-08 12:15,21747.16,21752.59,21717.61,21723.61
2013-08-08 13:15,21721.76,21739.68,21636.76,21664.89
2013-08-08 14:15,21667.86,21718.22,21645.92,21695.22
2013-08-08 15:15,21695.22,21701.6,21629.5,21655.88
2013-08-09 09:15,21760.05,21784.37,21674.97,21761.93
2013-08-09 10:15,21764.91,21770.65,21726.25,21749.97
2013-08-09 11:15,21751.87,21756.5,21701.19,21726.44
2013-08-09 12:15,21721.55,21740.15,21714.48,21733.81
2013-08-09 13:15,21733.52,21808.5,21725.6,21784.4
2013-08-09 14:15,21782.4,21801.51,21770.04,21787.07
2013-08-09 15:15,21787.11,21811.24,21755.92,21807.56
2013-08-12 09:15,21796.46,22118.59,21735.06,22087.93
2013-08-12 10:15,22086.89,22196.57,22046.91,22185.66
2013-08-12 11:15,22184.59,22203.26,22141.8,22170.72
2013-08-12 12:15,22174.13,22227.58,22162.93,22222.88
2013-08-12 13:15,22223.27,22276.18,22210.2,22261.77
2013-08-12 14:15,22262.26,22283.05,22246.03,22274.25
2013-08-12 15:15,22271.41,22277.28,22216.27,22271.28
2013-08-13 09:15,22368.47,22390.81,22310.54,22333.27
2013-08-13 10:15,22331.3,22365.12,22321.6,22357.77
2013-08-13 11:15,22357.12,22449.03,22345.76,22432.83
2013-08-13 12:15,22428.65,22491.78,22423.52,22466.77
2013-08-13 13:15,22466.96,22551.75,22466.29,22500.82
2013-08-13 14:15,22502.69,22563.81,22489.48,22502.52
2013-08-13 15:15,22505.69,22559.94,22491.26,22541.13
2013-08-15 09:15,22568.05,22695.99,22534.14,22686.39
2013-08-15 10:15,22688.7,22693.64,22618.89,22650.01
2013-08-15 11:15,22652.51,22660.64,22559.78,22570.74
2013-08-15 12:15,22567.67,22584.43,22548.42,22549.21
2013-08-15 13:15,22549.85,22583.47,22502.74,22535.5
2013-08-15 14:15,22534.55,22563.31,22472.88,22503.42
2013-08-15 15:15,22501.37,22551.46,22478.47,22539.25
2013-08-16 09:15,22450.83,22450.83,22311.55,22368.54
2013-08-16 10:15,22367.09,22585.84,22322.05,22462.53
2013-08-16 11:15,22461.82,22663.75,22427.23,22661.91
2013-08-16 12:15,22652.54,22660.02,22480.29,22481.2
2013-08-16 13:15,22481.73,22513.95,22429.71,22468.24
2013-08-16 14:15,22471.79,22500.16,22427.79,22465.15
2013-08-16 15:15,22463.55,22568.01,22459.36,22517.81
2013-08-19 09:15,22432.87,22530.56,22387.71,22512.11
2013-08-19 10:15,22512.74,22527.71,22460.77,22490.58
2013-08-19 11:15,22491.09,22512.58,22464.1,22479.44
2013-08-19 12:15,22480.94,22502.23,22469.73,22494.29
2013-08-19 13:15,22491.78,22551.27,22490.13,22524.16
2013-08-19 14:15,22528.96,22535.44,22461.48,22468.31
2013-08-19 15:15,22468.13,22476.3,22419.13,22463.7
2013-08-20 09:15,22396.29,22481.74,22359.18,22459.22
2013-08-20 10:15,22457.43,22465.43,22367.37,22367.37
2013-08-20 11:15,22369.37,22369.37,22072.44,22131.95
2013-08-20 12:15,22130.66,22133.58,22033.24,22045.63
2013-08-20 13:15,22047.81,22106.13,22023.63,22088.23
2013-08-20 14:15,22089.21,22099.96,22029.54,22040.79
2013-08-20 15:15,22037.99,22047.17,21907.21,21970.29
2013-08-21 09:15,21964.69,21970.25,21655.96,21710.92
2013-08-21 10:15,21710.57,21756.38,21618.6,21745.99
2013-08-21 11:15,21746.07,21755.3,21711.9,21724.93
2013-08-21 12:15,21745.05,21788.98,21733.31,21783.95
2013-08-21 13:15,21784.77,21819.37,21731.56,21755.95
2013-08-21 14:15,21757.22,21862.15,21751.02,21831.59
2013-08-21 15:15,21832.2,21840.36,21770.43,21817.73
2013-08-22 09:15,21538.19,21815.33,21538.19,21769.49
2013-08-22 10:15,21771.81,21781.7,21669.37,21704.99
2013-08-22 11:15,21704.99,21721.43,21651.68,21669.88
2013-08-22 12:15,21674.6,21702.51,21672.64,21683.26
2013-08-22 13:15,21682.56,21695.34,21646.54,21679.02
2013-08-22 14:15,21679.24,21779.04,21670.49,21756.96
2013-08-22 15:15,21758.56,21944.47,21740.03,21895.4
2013-08-23 09:15,22006.41,22103.9,22006.41,22019.94
2013-08-23 10:15,22018.58,22059.22,21998.17,22044.93
2013-08-23 11:15,22045.16,22049.42,21997.77,22011.07
2013-08-23 12:15,22010.35,22038.32,22008.25,22017.88
2013-08-23 13:15,22017.7,22019.26,21769.04,21851.78
2013-08-23 14:15,21854.54,21926,21839.33,21844.65
2013-08-23 15:15,21847.89,21879.03,21815.29,21863.51
2013-08-26 09:15,21943.4,22071.43,21898.15,22004.88
2013-08-26 10:15,22004.2,22116,21992.41,22077.5
2013-08-26 11:15,22077.99,22090.03,22028.73,22069.29
2013-08-26 12:15,22063.32,22087.46,22053.45,22084.44
2013-08-26 13:15,22086.88,22090.78,21964.52,22006.55
2013-08-26 14:15,22006.43,22048.24,21995.27,22041.35
2013-08-26 15:15,22041.03,22044.77,22001.21,22005.32
2013-08-27 09:15,21907.43,21963.69,21881.9,21937.68
2013-08-27 10:15,21940.46,21987.51,21918.17,21922.51
2013-08-27 11:15,21921.09,21952.65,21919.22,21938.71
2013-08-27 12:15,21940.19,21940.6,21787.56,21812.24
2013-08-27 13:15,21811.77,21872.25,21770.75,21853.23
2013-08-27 14:15,21853.45,21981.61,21842.14,21968.75
2013-08-27 15:15,21971.72,21981.67,21868.49,21874.77
2013-08-28 09:15,21584.56,21655.24,21506.88,21512.27
2013-08-28 10:15,21511.11,21600.11,21502.18,21577
2013-08-28 11:15,21577.23,21600.44,21470.51,21494.28
2013-08-28 12:15,21493.74,21507.69,21465.72,21507.52
2013-08-28 13:15,21507.52,21591.61,21504.9,21558.93
2013-08-28 14:15,21558.46,21586.66,21496.06,21521.12
2013-08-28 15:15,21521.49,21559.75,21513.05,21524.65
2013-08-29 09:15,21612.95,21694.14,21589.6,21617.57
2013-08-29 10:15,21619.38,21640.07,21580.01,21583.8
2013-08-29 11:15,21583.15,21636.19,21554.25,21635.77
2013-08-29 12:15,21631.23,21635.22,21598.2,21610.15
2013-08-29 13:15,21612.47,21638.31,21585.54,21617.53
2013-08-29 14:15,21625.54,21674.16,21609.29,21641.1
2013-08-29 15:15,21640.33,21717.84,21630.06,21704.78
2013-08-30 09:15,21618.34,21724.85,21549.96,21678.33
2013-08-30 10:15,21678.11,21720.13,21632.91,21662.52
2013-08-30 11:15,21663.76,21694.12,21658.86,21691.1
2013-08-30 12:15,21694.82,21696.61,21672.86,21690.16
2013-08-30 13:15,21689.31,21753.4,21678.23,21697.84
2013-08-30 14:15,21697.37,21698.16,21643.37,21672.42
2013-08-30 15:15,21673.08,21740.28,21658.51,21731.37
2013-09-02 09:15,21948.72,22240.04,21948.72,22118.16
2013-09-02 10:15,22118.5,22132.38,22080.2,22110.31
2013-09-02 11:15,22110.19,22152.3,22107.84,22141.72
2013-09-02 12:15,22134.12,22144.48,22127.96,22139.56
2013-09-02 13:15,22139.24,22164.41,22112.33,22118.29
2013-09-02 14:15,22118.29,22153.86,22105.12,22139.98
2013-09-02 15:15,22140.01,22182.29,22128.64,22175.34
2013-09-03 09:15,22323,22453.81,22290.83,22425.47
2013-09-03 10:15,22426.05,22430.15,22367.1,22386.31
2013-09-03 11:15,22387.3,22435.59,22382.92,22410.31
2013-09-03 12:15,22405.33,22426.5,22401.24,22418.1
2013-09-03 13:15,22418.1,22456.8,22407.47,22431.24
2013-09-03 14:15,22429.01,22448.23,22357.64,22361.75
2013-09-03 15:15,22360.26,22407.69,22348.37,22394.58
2013-09-04 09:15,22171.93,22280.56,22142.99,22257.58
2013-09-04 10:15,22257.14,22294.75,22216.55,22268.38
2013-09-04 11:15,22268.01,22314.4,22238.24,22308.36
2013-09-04 12:15,22320.83,22370.83,22320.83,22344.86
2013-09-04 13:15,22347.19,22438.4,22337.39,22370.69
2013-09-04 14:15,22370.71,22413.77,22334.68,22336.45
2013-09-04 15:15,22336.58,22349.21,22294.12,22326.22
2013-09-05 09:15,22538.96,22564.8,22486.63,22531.24
2013-09-05 10:15,22530.79,22591.56,22508.85,22570.91
2013-09-05 11:15,22573.15,22629.98,22566.75,22600.44
2013-09-05 12:15,22597.74,22601.49,22565.44,22565.55
2013-09-05 13:15,22565.98,22657.12,22565.98,22632.48
2013-09-05 14:15,22631.11,22682.94,22586.31,22586.31
2013-09-05 15:15,22584.39,22619.77,22580.34,22597.97
2013-09-06 09:15,22615.98,22659.86,22578.33,22634.58
2013-09-06 10:15,22629.56,22663.41,22595.1,22638.28
2013-09-06 11:15,22641.61,22699.59,22632.98,22654.42
2013-09-06 12:15,22646.32,22653.13,22591.86,22608.99
2013-09-06 13:15,22608.65,22659.23,22605.81,22630.63
2013-09-06 14:15,22633.13,22675.38,22616.03,22660.28
2013-09-06 15:15,22660.57,22686.61,22607.19,22621.22
2013-09-09 09:15,22770.25,22853.02,22751.53,22787.66
2013-09-09 10:15,22787.76,22812.36,22764.85,22805.18
2013-09-09 11:15,22805.18,22809.7,22778.19,22787.29
2013-09-09 12:15,22793.45,22807.03,22773.23,22783.59
2013-09-09 13:15,22780.43,22795.43,22719.71,22746.81
2013-09-09 14:15,22747,22761.57,22694.33,22705.38
2013-09-09 15:15,22704.68,22757.23,22680.63,22750.65
2013-09-10 09:15,22932.6,22963,22880.28,22903.51
2013-09-10 10:15,22904.45,22923.91,22883.66,22885.03
2013-09-10 11:15,22881.86,22896.87,22857.84,22885.39
2013-09-10 12:15,22879.16,22896.57,22869.9,22890.39
2013-09-10 13:15,22891.09,22962.03,22846.53,22854.54
2013-09-10 14:15,22851.81,22937.22,22842.88,22932.16
2013-09-10 15:15,22927.28,22988.81,22908.99,22976.65
2013-09-11 09:15,23095.86,23120.46,22917.39,22931.97
2013-09-11 10:15,22936.43,22951.43,22879.43,22891.48
2013-09-11 11:15,22890.9,22959.56,22887.62,22947.75
2013-09-11 12:15,22939.15,22979.86,22938.34,22977.04
2013-09-11 13:15,22977.1,22977.69,22909.41,22917.19
2013-09-11 14:15,22917.08,22923.34,22852.81,22862.44
2013-09-11 15:15,22861.13,22948.64,22848.53,22937.14
2013-09-12 09:15,22952.85,23016.55,22921.86,22983.01
2013-09-12 10:15,22980.63,23048.22,22974.4,23023.46
2013-09-12 11:15,23023.27,23028.3,22971.22,22993.04
2013-09-12 12:15,22983.52,23020.79,22973.05,23016.85
2013-09-12 13:15,23019.3,23044.83,22988.05,22999.35
2013-09-12 14:15,22999.56,23016.92,22908.99,22933.99
2013-09-12 15:15,22933.99,22963.98,22920.87,22953.72
2013-09-13 09:15,22920.76,22956.77,22856.61,22859.88
2013-09-13 10:15,22860.92,22864.29,22827.91,22843
2013-09-13 11:15,22842.8,22850,22798.93,22836.36
2013-09-13 12:15,22842.14,22855.48,22821.04,22827.25
2013-09-13 13:15,22827.25,22840.32,22790.78,22819.38
2013-09-13 14:15,22821.88,22883.89,22814.52,22876.49
2013-09-13 15:15,22876.6,22941.72,22857.45,22915.28
2013-09-16 09:15,23210.36,23268.15,23189.43,23214.72
2013-09-16 10:15,23213.55,23248.19,23195.21,23221.16
2013-09-16 11:15,23220.32,23225.72,23173.84,23182.03
2013-09-16 12:15,23182.92,23207.31,23176.44,23198.88
2013-09-16 13:15,23199.44,23228.87,23191.01,23197.83
2013-09-16 14:15,23196.89,23223.46,23185.55,23209.84
2013-09-16 15:15,23211.01,23258.52,23187.23,23252.41
2013-09-17 09:15,23246.91,23246.91,23163.39,23195.12
2013-09-17 10:15,23194.44,23231.09,23158,23219.47
2013-09-17 11:15,23219.23,23219.23,23177.86,23189.21
2013-09-17 12:15,23190.37,23191.68,23163.77,23176.98
2013-09-17 13:15,23178.08,23200.69,23148.07,23181.33
2013-09-17 14:15,23183.22,23186.31,23136.64,23177.1
2013-09-17 15:15,23179.64,23195.46,23127.87,23180.52
2013-09-18 09:15,23213.79,23213.79,23105.6,23113.73
2013-09-18 10:15,23114.01,23151.89,23101.38,23124.4
2013-09-18 11:15,23124.62,23130.26,23098.22,23105.84
2013-09-18 12:15,23097.85,23112.32,23080.59,23103.69
2013-09-18 13:15,23103.69,23214.68,23103.69,23171.39
2013-09-18 14:15,23170.07,23212.73,23153.33,23163.89
2013-09-18 15:15,23164.06,23169.98,23081.61,23117.45
2013-09-19 09:15,23549.89,23554.34,23495.81,23503.85
2013-09-19 10:15,23505.41,23536.03,23494.06,23508.59
2013-09-19 11:15,23512.32,23515.37,23487.07,23512.12
2013-09-19 12:15,23505.79,23505.79,23482.81,23484.49
2013-09-19 13:15,23483.76,23501.06,23469.03,23475.04
2013-09-19 14:15,23475.04,23519.84,23470.24,23500.46
2013-09-19 15:15,23497.06,23550.31,23487.4,23502.51
2013-09-23 12:15,23414.98,23466.67,23366.18,23425.93
2013-09-23 13:15,23425.73,23439.13,23337.2,23343.92
2013-09-23 14:15,23343.44,23354.96,23291.23,23309.92
2013-09-23 15:15,23310.48,23388.19,23292.02,23371.54
2013-09-24 09:15,23324.38,23324.38,23216.39,23241.8
2013-09-24 10:15,23243.02,23246.95,23102.25,23117.41
2013-09-24 11:15,23117.77,23149.35,23105.99,23148.05
2013-09-24 12:15,23138.67,23165.33,23114.7,23157.64
2013-09-24 13:15,23154.59,23220.6,23154.59,23162.56
2013-09-24 14:15,23162.93,23190.95,23134.79,23170.63
2013-09-24 15:15,23168.87,23219.99,23160.66,23179.04
2013-09-25 09:15,23192.71,23281.61,23183.1,23241.2
2013-09-25 10:15,23240.03,23262.49,23229.36,23252.28
2013-09-25 11:15,23255.38,23262.26,23202.29,23210.24
2013-09-25 12:15,23202.97,23233.16,23200.45,23219.6
2013-09-25 13:15,23219,23226.59,23171.34,23194.63
2013-09-25 14:15,23193.01,23216.91,23157.66,23173.63
2013-09-25 15:15,23173.63,23220.23,23154.84,23209.63
2013-09-26 09:15,23192.7,23192.7,23043.89,23069.86
2013-09-26 10:15,23069.43,23109.34,23047.73,23078.99
2013-09-26 11:15,23076.77,23118.12,23073.59,23108.32
2013-09-26 12:15,23107.18,23123.45,23103.28,23121.02
2013-09-26 13:15,23119.93,23224.36,23116.91,23188.15
2013-09-26 14:15,23190.64,23214.98,23141.25,23147.45
2013-09-26 15:15,23149.34,23149.34,23108.95,23125.03
2013-09-27 09:15,23199.09,23236.45,23118.84,23123.14
2013-09-27 10:15,23125.78,23175.71,23122.99,23123.7
2013-09-27 11:15,23151.94,23169.46,23124.83,23146.63
2013-09-27 12:15,23165.24,23165.24,23148.82,23159.93
2013-09-27 13:15,23156.13,23269.42,23139.11,23212.24
2013-09-27 14:15,23222.02,23340.18,23222.02,23238.4
2013-09-27 15:15,23244.09,23247.77,23174.76,23207.04
2013-09-30 09:15,22946.74,22986.95,22893.18,22923.33
2013-09-30 10:15,22915.89,22959.54,22913.01,22918.07
2013-09-30 11:15,22918.16,22954.67,22911.4,22951.46
2013-09-30 12:15,22947.9,22948.35,22912.98,22919.21
2013-09-30 13:15,22919.42,22937.66,22894.83,22908.35
2013-09-30 14:15,22908.35,22934.3,22896.76,22924.9
2013-09-30 15:15,22921.56,22929.26,22845.44,22859.86
2013-10-02 09:15,22997.21,23066.16,22983.73,23022.9
2013-10-02 10:15,23021.45,23094.59,23010.35,23085.44
2013-10-02 11:15,23085.44,23138.86,23071.76,23106.68
2013-10-02 12:15,23106.48,23114.76,23094.86,23107.5
2013-10-02 13:15,23105.96,23113.65,23040.38,23081.95
2013-10-02 14:15,23081.72,23087.03,23029.8,23034.28
2013-10-02 15:15,23033.78,23033.78,22933.31,22984.48
2013-10-03 09:15,23167.2,23239.75,23126.99,23180.49
2013-10-03 10:15,23180.05,23212.2,23146.54,23193.53
2013-10-03 11:15,23196.03,23219.44,23184.84,23207.04
2013-10-03 12:15,23196.64,23241.5,23196.64,23222.98
2013-10-03 13:15,23223.17,23228.67,23179.84,23187.61
2013-10-03 14:15,23186.89,23200.76,23149.67,23193.94
2013-10-03 15:15,23197.65,23226.97,23161.66,23214.4
2013-10-04 09:15,23051.55,23089.32,22983.47,23084.9
2013-10-04 10:15,23081.92,23115.33,23051.04,23085.36
2013-10-04 11:15,23083.36,23103.6,23068.64,23100.4
2013-10-04 12:15,23093.83,23100.35,23081.08,23089.06
2013-10-04 13:15,23091.81,23099.95,23052.08,23089.8
2013-10-04 14:15,23090.12,23152.68,23085.47,23127.1
2013-10-04 15:15,23127.1,23147.39,23099.75,23138.54
2013-10-07 09:15,23152.92,23152.92,22896.65,22957.5
2013-10-07 10:15,22955.32,22978.25,22930.57,22955.39
2013-10-07 11:15,22960.66,22982.63,22950.29,22969.38
2013-10-07 12:15,22971.55,23022.35,22963.77,23021.79
2013-10-07 13:15,23022.13,23046.12,23004.97,23019.65
2013-10-07 14:15,23019.93,23026.72,22955.29,22958.41
2013-10-07 15:15,22965.45,22975.88,22939.87,22973.95
2013-10-08 09:15,22988.22,23075.86,22927.12,23043.26
2013-10-08 10:15,23042.9,23068.9,23008.51,23038.17
2013-10-08 11:15,23037.82,23212.59,23037.82,23196.91
2013-10-08 12:15,23193.61,23214.32,23167.12,23174.4
2013-10-08 13:15,23176.72,23228.69,23172.66,23190.88
2013-10-08 14:15,23190.41,23197.59,23154.26,23161.89
2013-10-08 15:15,23163.45,23191.17,23133.48,23178.85
2013-10-09 09:15,23002.08,23058.08,22965.91,23027.46
2013-10-09 10:15,23027.83,23043.08,22996.33,23042.71
2013-10-09 11:15,23041.37,23064.41,23026.66,23047.14
2013-10-09 12:15,23050.25,23065.67,23043.34,23056.82
2013-10-09 13:15,23056.35,23056.93,23019.47,23029.21
2013-10-09 14:15,23030.38,23060.74,23025.32,23031.66
2013-10-09 15:15,23031.76,23042.86,23015.12,23033.97
2013-10-10 09:15,23077.47,23084.1,23009.81,23038.76
2013-10-10 10:15,23040.29,23054.88,22743.47,22858.44
2013-10-10 11:15,22858.73,22859.74,22812.76,22844.51
2013-10-10 12:15,22841.81,22869.61,22832.03,22832.5
2013-10-10 13:15,22832.15,22878.69,22819.16,22876.29
2013-10-10 14:15,22873.76,22878.28,22831.81,22867.22
2013-10-10 15:15,22866.42,22979.26,22860,22951.3
2013-10-11 09:15,23318.46,23336.59,23235.04,23263.87
2013-10-11 10:15,23258.76,23272.52,23205.39,23223.62
2013-10-11 11:15,23221.73,23258.1,23217.2,23239.06
2013-10-11 12:15,23230.23,23245.09,23229.09,23238.67
2013-10-11 13:15,23239.13,23266.83,23226.36,23249.53
2013-10-11 14:15,23247.46,23258.61,23212.58,23240.26
2013-10-11 15:15,23240.26,23251.71,23204.26,23218.32
2013-10-15 09:15,23399.79,23411.21,23343.5,23357.35
2013-10-15 10:15,23359.63,23377.3,23330.75,23348.01
2013-10-15 11:15,23344.29,23373.84,23339.4,23351.84
2013-10-15 12:15,23352.37,23352.37,23320.69,23334.11
2013-10-15 13:15,23331.93,23341.5,23279.33,23309.72
2013-10-15 14:15,23310.2,23353.16,23305.52,23338.27
2013-10-15 15:15,23333.6,23345.95,23315.76,23336.52
2013-10-16 09:15,23350.94,23350.94,23179.02,23216.25
2013-10-16 10:15,23216.01,23294.73,23215.56,23242.25
2013-10-16 11:15,23239.15,23279.14,23235.91,23246.53
2013-10-16 12:15,23240.13,23244.46,23220.43,23225.69
2013-10-16 13:15,23225.04,23233.67,23128.69,23177.86
2013-10-16 14:15,23178.13,23199.05,23141.01,23161.69
2013-10-16 15:15,23162.62,23249.86,23162.62,23228.33
2013-10-17 09:15,23351.48,23357.16,23257.22,23259.43
2013-10-17 10:15,23262.03,23291.37,23236.96,23285.43
2013-10-17 11:15,23287.58,23298.2,23274.03,23281.72
2013-10-17 12:15,23276.3,23285.45,23252.87,23252.91
2013-10-17 13:15,23252.25,23274.02,23203.65,23241.38
2013-10-17 14:15,23240.07,23245.15,23158.9,23179.12
2013-10-17 15:15,23179.69,23201.08,23073.88,23094.88
2013-10-18 09:15,23261.65,23288.52,23213.04,23249.21
2013-10-18 10:15,23251.23,23286.31,23221.64,23254.63
2013-10-18 11:15,23254.5,23263.69,23223.21,23243.46
2013-10-18 12:15,23254.64,23295.61,23252.87,23288.12
2013-10-18 13:15,23288.36,23364.47,23274.36,23319.84
2013-10-18 14:15,23318.49,23334.85,23263.76,23266
2013-10-18 15:15,23265,23345.23,23263.42,23340.1
2013-10-21 09:15,23494.37,23534.67,23448.97,23490.48
2013-10-21 10:15,23491.12,23496.65,23453.95,23475
2013-10-21 11:15,23475,23489.83,23464.62,23476.98
2013-10-21 12:15,23476.29,23490.28,23472.02,23481.21
2013-10-21 13:15,23481.21,23499.05,23430.42,23472.4
2013-10-21 14:15,23470.22,23481.23,23391.3,23403.63
2013-10-21 15:15,23404.55,23446.83,23356.79,23438.15
2013-10-22 09:15,23309.01,23338.33,23263.53,23304.76
2013-10-22 10:15,23306.04,23363.5,23269.88,23323.26
2013-10-22 11:15,23320.4,23345.6,23316.88,23324.5
2013-10-22 12:15,23320.3,23330.03,23302.59,23302.59
2013-10-22 13:15,23304.95,23387.54,23301.22,23345.03
2013-10-22 14:15,23344.5,23352.14,23302.43,23318.9
2013-10-22 15:15,23318.53,23340.19,23298.69,23315.99
2013-10-23 09:15,23455.4,23505.79,23383.24,23455.25
2013-10-23 10:15,23457.7,23468.57,23369.34,23375.76
2013-10-23 11:15,23376.15,23376.15,23287.08,23299.94
2013-10-23 12:15,23290.14,23300.78,23219.61,23252.83
2013-10-23 13:15,23253.27,23279.81,23235.47,23262.9
2013-10-23 14:15,23262.58,23270.15,23090.83,23126.18
2013-10-23 15:15,23127.16,23128.8,22970.52,22999.95
2013-10-24 09:15,22975.55,22975.55,22803.41,22877.34
2013-10-24 10:15,22877.34,22884.81,22762.19,22786.34
2013-10-24 11:15,22788.46,22821.11,22783.55,22795.68
2013-10-24 12:15,22799.33,22825.42,22797.14,22825.42
2013-10-24 13:15,22824.91,22888.88,22808.28,22866.12
2013-10-24 14:15,22865.91,22865.91,22793.27,22829.86
2013-10-24 15:15,22827.22,22844.8,22800.9,22835.82
2013-10-25 09:15,22758.37,22839.15,22743.38,22770.84
2013-10-25 10:15,22770.84,22814.21,22749.15,22772.4
2013-10-25 11:15,22770.19,22775.37,22692.48,22713.93
2013-10-25 12:15,22706.3,22714.1,22640.18,22648.16
2013-10-25 13:15,22651.71,22710.34,22648.26,22676.48
2013-10-25 14:15,22676.61,22740.6,22676.15,22728.48
2013-10-25 15:15,22723.7,22728.77,22663.53,22698.34
2013-10-28 09:15,22753.75,22829.29,22753.75,22770.46
2013-10-28 10:15,22770.87,22832.28,22762.5,22795.56
2013-10-28 11:15,22792.92,22820.52,22784.14,22807.11
2013-10-28 12:15,22812.94,22847.31,22804.36,22844.1
2013-10-28 13:15,22839.34,22849.3,22802.64,22819.66
2013-10-28 14:15,22820.83,22836.5,22800.25,22801.71
2013-10-28 15:15,22801.51,22831.97,22770.64,22806.58
2013-10-29 09:15,22842.33,22979.35,22842.33,22928.53
2013-10-29 10:15,22928.66,22962.81,22760.9,22792.13
2013-10-29 11:15,22789.46,22806.1,22770.55,22775.97
2013-10-29 12:15,22786.19,22814.86,22786.19,22792.43
2013-10-29 13:15,22794.36,22839.22,22772.49,22812.83
2013-10-29 14:15,22812.83,22878.11,22808.31,22848.51
2013-10-29 15:15,22851.58,22907.67,22835.91,22846.54
2013-10-30 09:15,22966.95,23075.81,22935.6,23072.67
2013-10-30 10:15,23071.55,23094.99,22993.95,23016.13
2013-10-30 11:15,23016.14,23043.92,22993.45,23043.39
2013-10-30 12:15,23038.85,23051.63,23030.67,23051.56
2013-10-30 13:15,23049.22,23062.73,23037.51,23054.29
2013-10-30 14:15,23052.58,23090.32,23039.05,23083.89
2013-10-30 15:15,23083.79,23316.12,23074.69,23304.02
2013-10-31 09:15,23134.39,23179.6,23108.27,23138.54
2013-10-31 10:15,23137.06,23225.96,23137.06,23222.43
2013-10-31 11:15,23220.13,23235.07,23209.6,23211.61
2013-10-31 12:15,23212.85,23221.02,23197.44,23219.65
2013-10-31 13:15,23214.51,23227.88,23155.29,23190.87
2013-10-31 14:15,23188.9,23237.23,23158.16,23237.23
2013-10-31 15:15,23239.33,23250.66,23180.18,23206.37
