strategy_name,occurrence,occ_profit,occ_loss,return_geo,period,ground,sky,stop_gain,stop_loss,rebound_channel,simulation_timestamp
CCI_bull_strategy,436,204,232,0.277641044,20,-145,130,,-300,"(0.8, 0.5)",2020-12-20 12:08
CCI_bull_strategy,253,121,132,0.276108059,20,-195,185,,-300,"(0.8, 0.5)",2020-12-20 10:15
CCI_bull_strategy,646,226,420,0.275159939,20,-95,200,,-300,"(0.8, 0.5)",2020-12-21 00:51
CCI_bull_strategy,681,238,443,0.271414832,20,-65,200,,-300,"(0.8, 0.5)",2020-12-21 00:54
CCI_bull_strategy,336,168,168,0.271304938,20,-170,130,,-300,"(0.8, 0.5)",2020-12-20 10:52
CCI_bull_strategy,658,230,428,0.265260753,20,-85,200,,-300,"(0.8, 0.5)",2020-12-21 00:51
CCI_bull_strategy,436,208,228,0.264549274,20,-145,120,,-300,"(0.8, 0.5)",2020-12-20 12:07
CCI_bull_strategy,656,227,429,0.263974819,20,-90,200,,-300,"(0.8, 0.5)",2020-12-21 00:51
CCI_bull_strategy,511,227,284,0.263133395,20,-125,140,,-300,"(0.8, 0.5)",2020-12-20 20:56
CCI_bull_strategy,388,184,204,0.262944618,20,-155,145,,-300,"(0.8, 0.5)",2020-12-20 11:23
CCI_bull_strategy,237,112,125,0.262692474,20,-200,180,,-300,"(0.8, 0.5)",2020-12-20 10:07
CCI_bull_strategy,580,216,364,0.261504969,20,-110,195,,-300,"(0.8, 0.5)",2020-12-20 21:35
CCI_bull_strategy,336,170,166,0.260256397,20,-170,125,,-300,"(0.8, 0.5)",2020-12-20 10:52
CCI_bull_strategy,313,155,158,0.259422192,20,-175,150,,-300,"(0.8, 0.5)",2020-12-20 10:45
CCI_bull_strategy,666,248,418,0.258113645,20,-60,200,,-300,"(0.8, 0.5)",2020-12-21 00:54
CCI_bull_strategy,313,157,156,0.257378501,20,-175,145,,-300,"(0.8, 0.5)",2020-12-20 10:44
CCI_bull_strategy,237,113,124,0.257038586,20,-200,175,,-300,"(0.8, 0.5)",2020-12-20 10:07
CCI_bull_strategy,417,201,216,0.256767082,20,-150,120,,-300,"(0.8, 0.5)",2020-12-20 11:57
