strategy_name,occurrence,occ_profit,occ_loss,return_geo,period,ground,sky,stop_gain,stop_loss,rebound_channel,simulation_timestamp
CCI_bear_strategy,388,175,213,0.44246640092938283,20,-125,50,,300,"(0.2, 0.5)",2020-12-21 23:58:28
CCI_bear_strategy,390,185,205,0.4364522940669424,20,-120,85,,300,"(0.2, 0.5)",2020-12-22 00:08:37
CCI_bear_strategy,420,199,221,0.43549645421887173,20,-105,120,,300,"(0.2, 0.5)",2020-12-22 00:37:09
CCI_bear_strategy,376,176,200,0.4320135181427234,20,-125,85,,300,"(0.2, 0.5)",2020-12-22 00:00:20
CCI_bear_strategy,413,195,218,0.43156783346399674,20,-110,85,,300,"(0.2, 0.5)",2020-12-22 00:26:07
CCI_bear_strategy,447,205,242,0.4309635450429865,20,-100,60,,300,"(0.2, 0.5)",2020-12-22 00:42:47
CCI_bear_strategy,448,215,233,0.4309514604026021,20,-95,90,,300,"(0.2, 0.5)",2020-12-22 00:54:09
CCI_bear_strategy,383,184,199,0.4274828259021761,20,-120,105,,300,"(0.2, 0.5)",2020-12-22 00:09:42
CCI_bear_strategy,407,201,206,0.4267714025002116,20,-105,180,,300,"(0.2, 0.5)",2020-12-22 00:40:42
CCI_bear_strategy,407,201,206,0.42660399629004564,20,-105,175,,300,"(0.2, 0.5)",2020-12-22 00:40:24
CCI_bear_strategy,473,209,264,0.4264192023353295,20,-60,100,,300,"(0.2, 0.5)",2020-12-22 02:07:04
CCI_bear_strategy,462,210,252,0.4256827871542974,20,-95,55,,300,"(0.2, 0.5)",2020-12-22 00:51:59
CCI_bear_strategy,381,188,193,0.42539087920913143,20,-120,115,,300,"(0.2, 0.5)",2020-12-22 00:10:14
CCI_bear_strategy,471,212,259,0.4252824527010006,20,-65,130,,300,"(0.2, 0.5)",2020-12-22 01:58:22
CCI_bear_strategy,450,213,237,0.4245910382554392,20,-95,85,,300,"(0.2, 0.5)",2020-12-22 00:53:50
CCI_bear_strategy,405,200,205,0.42316283683334777,20,-105,200,,300,"(0.2, 0.5)",2020-12-22 00:41:52
CCI_bear_strategy,387,185,202,0.4225763865940604,20,-120,90,,300,"(0.2, 0.5)",2020-12-22 00:08:53
CCI_bear_strategy,382,185,197,0.4207212885068756,20,-120,110,,300,"(0.2, 0.5)",2020-12-22 00:09:58
CCI_bear_strategy,467,220,247,0.42043387849460423,20,-70,130,,300,"(0.2, 0.5)",2020-12-22 01:47:40
CCI_bear_strategy,472,210,262,0.4178294035194221,20,-60,105,,300,"(0.2, 0.5)",2020-12-22 02:07:25
CCI_bear_strategy,476,206,270,0.41561807059699873,20,-60,95,,300,"(0.2, 0.5)",2020-12-22 02:06:43
CCI_bear_strategy,413,195,218,0.414763424306297,20,-110,80,,300,"(0.2, 0.5)",2020-12-22 00:25:50
CCI_bear_strategy,385,183,202,0.4147194228654394,20,-120,100,,300,"(0.2, 0.5)",2020-12-22 00:09:26
CCI_bear_strategy,468,210,258,0.41225411121267075,20,-60,115,,300,"(0.2, 0.5)",2020-12-22 02:08:07
CCI_bear_strategy,455,211,244,0.4029284144279126,20,-95,70,,300,"(0.2, 0.5)",2020-12-22 00:52:54
CCI_bear_strategy,446,213,233,0.4007484453809089,20,-95,95,,300,"(0.2, 0.5)",2020-12-22 00:54:28
CCI_bear_strategy,498,208,290,0.3983871446773528,20,-65,55,,300,"(0.2, 0.5)",2020-12-22 01:53:09
CCI_bear_strategy,403,191,212,0.3972207295904635,20,-115,80,,300,"(0.2, 0.5)",2020-12-22 00:16:56
CCI_bear_strategy,444,214,230,0.3939483449998573,20,-95,100,,300,"(0.2, 0.5)",2020-12-22 00:54:46
CCI_bear_strategy,454,211,243,0.39197991109707875,20,-95,75,,300,"(0.2, 0.5)",2020-12-22 00:53:13
CCI_bear_strategy,377,185,192,0.3878522788213796,20,-120,130,,300,"(0.2, 0.5)",2020-12-22 00:11:03
CCI_bear_strategy,380,186,194,0.3855447945818855,20,-120,120,,300,"(0.2, 0.5)",2020-12-22 00:10:30
CCI_bear_strategy,443,212,231,0.3855038004336877,20,-95,105,,300,"(0.2, 0.5)",2020-12-22 00:55:05
CCI_bear_strategy,471,208,263,0.3816954660082701,20,-60,110,,300,"(0.2, 0.5)",2020-12-22 02:07:46
CCI_bear_strategy,468,210,258,0.3805454209499688,20,-60,120,,300,"(0.2, 0.5)",2020-12-22 02:08:28
